entry_tariff,satisfaction,staff_ratio,career_prospects,continuation,research_quality,rank_lag1,satisfaction_lag1,staff_ratio_lag1,career_lag1,rank_change,satisfaction_change,staff_ratio_change,career_change,rank_3yr_avg,satisfaction_3yr_avg,rank,volatility_label,university,year
134,3.86,14.5,81.7,87.6,2.59,42.0,3.86,14.8,76.4,-4.0,0.0,-0.3000000000000007,5.299999999999997,44.0,3.86,38,stable,Nottingham Trent,2020
126,3.86,14.8,81.7,86.7,2.59,38.0,3.86,14.5,81.7,8.0,0.0,0.3000000000000007,0.0,42.0,3.86,46,falling,Nottingham Trent,2021
123,3.8,15.3,70.8,89.8,3.1,45.0,3.18,15.3,70.8,11.0,0.6199999999999997,0.0,0.0,50.5,3.49,56,falling,Nottingham Trent University,2023
127,3.98,15.1,70.8,89.1,3.1,56.0,3.8,15.3,70.8,-14.0,0.18000000000000016,-0.20000000000000107,0.0,47.666666666666664,3.6533333333333338,42,rising,Nottingham Trent University,2024
127,3.13,15.1,70.8,89.1,3.1,42.0,3.98,15.1,70.8,3.0,-0.8500000000000001,0.0,0.0,47.666666666666664,3.6366666666666667,45,stable,Nottingham Trent University,2025
125,3.14,14.3,70.8,89.1,3.1,45.0,3.13,15.1,70.8,1.0,0.010000000000000231,-0.7999999999999989,0.0,44.333333333333336,3.4166666666666665,46,stable,Nottingham Trent University,2026
112,3.18,13.7,70.8,89.1,3.1,46.0,3.14,14.3,70.8,0.0,0.040000000000000036,-0.6000000000000014,0.0,45.666666666666664,3.15,46,stable,Nottingham Trent University,2027
571,3.86,10.6,81.9,96.4,3.34,2.0,3.86,11.0,78.4,0.0,0.0,-0.40000000000000036,3.5,2.0,3.86,2,stable,Oxford,2016
574,3.86,10.5,86.7,97.7,3.34,2.0,3.86,10.6,81.9,0.0,0.0,-0.09999999999999964,4.799999999999997,2.0,3.86,2,stable,Oxford,2017
570,3.86,10.3,83.7,98.3,3.34,2.0,3.86,10.5,86.7,0.0,0.0,-0.1999999999999993,-3.0,2.0,3.86,2,stable,Oxford,2018
217,3.86,10.5,85.0,98.5,3.34,2.0,3.86,10.3,83.7,0.0,0.0,0.1999999999999993,1.2999999999999972,2.0,3.86,2,stable,Oxford,2019
215,3.86,10.4,83.4,98.5,3.34,2.0,3.86,10.5,85.0,0.0,0.0,-0.09999999999999964,-1.5999999999999943,2.0,3.86,2,stable,Oxford,2020
205,3.86,10.3,83.4,98.1,3.34,2.0,3.86,10.4,83.4,0.0,0.0,-0.09999999999999964,0.0,2.0,3.86,2,stable,Oxford,2021
345,3.98,17.7,66.7,89.4,2.66,48.0,3.98,16.9,63.4,6.0,0.0,0.8000000000000007,3.3000000000000043,51.0,3.98,54,stable,Oxford Brookes,2016
335,3.98,18.3,68.6,90.1,2.66,54.0,3.98,17.7,66.7,11.0,0.0,0.6000000000000014,1.8999999999999915,55.666666666666664,3.98,65,falling,Oxford Brookes,2017
327,3.98,16.6,70.8,89.7,2.66,65.0,3.98,18.3,68.6,1.0,0.0,-1.6999999999999993,2.200000000000003,61.666666666666664,3.98,66,stable,Oxford Brookes,2018
129,3.98,16.1,72.1,87.8,2.66,66.0,3.98,16.6,70.8,0.0,0.0,-0.5,1.2999999999999972,65.66666666666667,3.98,66,stable,Oxford Brookes,2019
130,3.98,15.1,77.2,89.6,2.66,66.0,3.98,16.1,72.1,-15.0,0.0,-1.0000000000000018,5.1000000000000085,61.0,3.98,51,rising,Oxford Brookes,2020
122,3.98,14.7,77.2,89.4,2.66,51.0,3.98,15.1,77.2,-3.0,0.0,-0.40000000000000036,0.0,55.0,3.98,48,stable,Oxford Brookes,2021
122,3.74,14.0,70.8,91.0,2.87,51.0,3.95,14.2,70.8,-6.0,-0.20999999999999996,-0.1999999999999993,0.0,48.0,3.845,45,stable,Oxford Brookes University,2023
118,3.83,13.0,70.8,90.85,2.87,45.0,3.74,14.0,70.8,1.0,0.08999999999999986,-1.0,0.0,47.333333333333336,3.84,46,stable,Oxford Brookes University,2024
118,3.07,13.0,70.8,90.85,2.87,46.0,3.83,13.0,70.8,0.0,-0.7600000000000002,0.0,0.0,45.666666666666664,3.546666666666667,46,stable,Oxford Brookes University,2025
118,3.09,12.4,70.8,90.85,2.87,46.0,3.07,13.0,70.8,2.0,0.020000000000000018,-0.5999999999999996,0.0,46.666666666666664,3.33,48,stable,Oxford Brookes University,2026
111,3.16,12.5,70.8,90.85,2.87,48.0,3.09,12.4,70.8,-3.0,0.07000000000000028,0.09999999999999964,0.0,46.333333333333336,3.106666666666667,45,stable,Oxford Brookes University,2027
308,3.86,17.7,57.4,84.8,2.74,79.0,3.86,16.2,57.0,11.0,0.0,1.5,0.3999999999999986,84.5,3.86,90,falling,Plymouth,2016
314,3.86,16.4,60.1,84.9,2.74,90.0,3.86,17.7,57.4,-6.0,0.0,-1.3000000000000007,2.700000000000003,84.33333333333333,3.86,84,stable,Plymouth,2017
325,3.86,16.1,68.3,84.5,2.74,84.0,3.86,16.4,60.1,-7.0,0.0,-0.29999999999999716,8.199999999999996,83.66666666666667,3.86,77,stable,Plymouth,2018
129,3.86,15.9,71.3,85.1,2.74,77.0,3.86,16.1,68.3,0.0,0.0,-0.20000000000000107,3.0,79.33333333333333,3.86,77,stable,Plymouth,2019
135,3.86,16.2,73.5,83.6,2.74,77.0,3.86,15.9,71.3,0.0,0.0,0.29999999999999893,2.200000000000003,77.0,3.86,77,stable,Plymouth,2020
132,3.86,16.2,73.5,83.5,2.74,77.0,3.86,16.2,73.5,-6.0,0.0,0.0,0.0,75.0,3.86,71,stable,Plymouth,2021
313,3.92,21.2,63.5,82.6,1.08,109.0,3.92,19.2,63.5,3.0,0.0,2.0,0.0,110.5,3.92,112,stable,Plymouth Marjon,2016
288,3.92,21.5,60.5,82.1,1.08,112.0,3.92,21.2,63.5,12.0,0.0,0.3000000000000007,-3.0,115.0,3.92,124,falling,Plymouth Marjon,2017
336,3.92,21.3,62.8,80.8,1.08,124.0,3.92,21.5,60.5,2.0,0.0,-0.1999999999999993,2.299999999999997,120.66666666666667,3.92,126,stable,Plymouth Marjon,2018
125,3.92,22.7,59.9,84.1,1.08,126.0,3.92,21.3,62.8,4.0,0.0,1.3999999999999986,-2.8999999999999986,126.66666666666667,3.92,130,stable,Plymouth Marjon,2019
120,3.92,22.2,63.6,78.3,1.08,130.0,3.92,22.7,59.9,-3.0,0.0,-0.5,3.700000000000003,127.66666666666667,3.92,127,stable,Plymouth Marjon,2020
111,3.92,20.5,63.6,79.0,1.08,127.0,3.92,22.2,63.6,1.0,0.0,-1.6999999999999993,0.0,128.33333333333334,3.92,128,stable,Plymouth Marjon,2021
118,3.28,19.2,70.8,83.3,2.49,116.0,3.28,16.4,70.8,-3.0,0.0,2.8000000000000007,0.0,114.5,3.28,113,stable,Plymouth Marjon University,2023
120,3.28,16.9,70.8,80.8,2.49,113.0,3.28,19.2,70.8,3.0,0.0,-2.3000000000000007,0.0,115.0,3.28,116,stable,Plymouth Marjon University,2024
120,3.24,16.9,70.8,80.8,2.49,116.0,3.28,16.9,70.8,-1.0,-0.03999999999999959,0.0,0.0,114.66666666666667,3.266666666666667,115,stable,Plymouth Marjon University,2025
113,3.3,14.7,70.8,80.8,2.49,115.0,3.24,16.9,70.8,-15.0,0.05999999999999961,-2.1999999999999993,0.0,110.33333333333333,3.2733333333333334,100,rising,Plymouth Marjon University,2026
62,3.28,15.0,70.8,80.8,2.49,100.0,3.3,14.7,70.8,25.0,-0.020000000000000018,0.3000000000000007,0.0,113.33333333333333,3.2733333333333334,125,collapsing,Plymouth Marjon University,2027
306,3.86,16.7,66.2,87.6,2.75,63.0,3.86,18.6,63.2,-4.0,0.0,-1.9000000000000021,3.0,61.0,3.86,59,stable,Portsmouth,2016
321,3.86,15.4,66.8,85.8,2.75,59.0,3.86,16.7,66.2,2.0,0.0,-1.299999999999999,0.5999999999999943,61.0,3.86,61,stable,Portsmouth,2017
317,3.86,15.4,71.7,85.9,2.75,61.0,3.86,15.4,66.8,-5.0,0.0,0.0,4.900000000000006,58.666666666666664,3.86,56,stable,Portsmouth,2018
120,3.86,15.4,80.0,85.1,2.75,56.0,3.86,15.4,71.7,-5.0,0.0,0.0,8.299999999999997,56.0,3.86,51,stable,Portsmouth,2019
115,3.86,15.4,85.2,85.3,2.75,51.0,3.86,15.4,80.0,2.0,0.0,0.0,5.200000000000003,53.333333333333336,3.86,53,stable,Portsmouth,2020
115,3.86,16.1,85.2,83.8,2.75,53.0,3.86,15.4,85.2,8.0,0.0,0.7000000000000011,0.0,55.0,3.86,61,falling,Portsmouth,2021
340,3.97,19.1,62.4,82.4,2.65,80.0,3.97,20.5,69.6,-2.0,0.0,-1.3999999999999986,-7.199999999999996,79.0,3.97,78,stable,Queen Margaret,2016
350,3.97,18.3,58.2,79.7,2.65,78.0,3.97,19.1,62.4,15.0,0.0,-0.8000000000000007,-4.199999999999996,83.66666666666667,3.97,93,falling,Queen Margaret,2017
339,3.97,18.1,57.7,79.1,2.65,93.0,3.97,18.3,58.2,-1.0,0.0,-0.1999999999999993,-0.5,87.66666666666667,3.97,92,stable,Queen Margaret,2018
144,3.87,18.5,76.7,80.1,2.65,92.0,3.97,18.1,57.7,-17.0,-0.10000000000000009,0.3999999999999986,19.0,86.66666666666667,3.936666666666667,75,rising,Queen Margaret,2019
149,3.98,18.6,72.9,82.0,2.65,75.0,3.87,18.5,76.7,-7.0,0.10999999999999988,0.10000000000000142,-3.799999999999997,78.33333333333333,3.94,68,stable,Queen Margaret,2020
147,3.97,19.5,72.9,79.3,2.65,68.0,3.98,18.6,72.9,7.0,-0.009999999999999787,0.8999999999999986,0.0,72.66666666666667,3.94,75,stable,Queen Margaret,2021
161,3.97,21.9,70.8,88.1,2.59,88.0,3.15,20.8,70.8,5.0,0.8200000000000003,1.0999999999999979,0.0,90.5,3.56,93,stable,"Queen Margaret University, Edinburgh",2023
165,3.91,20.6,70.8,84.8,2.59,93.0,3.97,21.9,70.8,9.0,-0.06000000000000005,-1.2999999999999972,0.0,94.33333333333333,3.676666666666667,102,falling,"Queen Margaret University, Edinburgh",2024
165,3.0,20.6,70.8,84.8,2.59,102.0,3.91,20.6,70.8,-5.0,-0.9100000000000001,0.0,0.0,97.33333333333333,3.6266666666666665,97,stable,"Queen Margaret University, Edinburgh",2025
162,3.04,20.8,70.8,84.8,2.59,97.0,3.0,20.6,70.8,17.0,0.040000000000000036,0.1999999999999993,0.0,104.33333333333333,3.3166666666666664,114,falling,"Queen Margaret University, Edinburgh",2026
163,3.15,20.5,70.8,84.8,2.59,114.0,3.04,20.8,70.8,-12.0,0.10999999999999988,-0.3000000000000007,0.0,104.33333333333333,3.063333333333333,102,rising,"Queen Margaret University, Edinburgh",2027
145,3.8,14.6,70.8,95.8,3.39,41.0,3.86,13.0,70.8,-6.0,-0.06000000000000005,1.5999999999999996,0.0,38.0,3.83,35,stable,Queen Mary University of London,2023
151,3.77,15.6,70.8,93.69999999999999,3.39,35.0,3.8,14.6,70.8,18.0,-0.029999999999999805,1.0,0.0,43.0,3.81,53,falling,Queen Mary University of London,2024
151,2.97,15.6,70.8,93.69999999999999,3.39,53.0,3.77,15.6,70.8,-3.0,-0.7999999999999998,0.0,0.0,46.0,3.5133333333333336,50,stable,Queen Mary University of London,2025
154,3.01,13.9,70.8,93.69999999999999,3.39,50.0,2.97,15.6,70.8,-9.0,0.03999999999999959,-1.6999999999999993,0.0,48.0,3.25,41,rising,Queen Mary University of London,2026
147,3.09,13.2,70.8,93.69999999999999,3.39,41.0,3.01,13.9,70.8,-1.0,0.08000000000000007,-0.7000000000000011,0.0,43.666666666666664,3.0233333333333334,40,stable,Queen Mary University of London,2027
408,3.9,12.2,69.4,91.2,3.18,36.0,3.9,12.0,68.7,-3.0,0.0,0.1999999999999993,0.7000000000000028,34.5,3.9,33,stable,"Queen Mary, University of London",2016
404,3.9,11.9,73.0,90.4,3.18,33.0,3.9,12.2,69.4,-2.0,0.0,-0.29999999999999893,3.5999999999999943,33.333333333333336,3.9,31,stable,"Queen Mary, University of London",2017
393,3.9,12.5,79.7,91.6,3.18,31.0,3.9,11.9,73.0,3.0,0.0,0.5999999999999996,6.700000000000003,32.666666666666664,3.9,34,stable,"Queen Mary, University of London",2018
148,3.97,13.1,73.7,92.0,3.18,34.0,3.9,12.5,79.7,4.0,0.07000000000000028,0.5999999999999996,-6.0,34.333333333333336,3.9233333333333333,38,stable,"Queen Mary, University of London",2019
144,3.88,13.1,78.6,89.8,3.18,38.0,3.97,13.1,73.7,3.0,-0.0900000000000003,0.0,4.8999999999999915,37.666666666666664,3.9166666666666665,41,stable,"Queen Mary, University of London",2020
149,3.9,13.0,78.6,90.6,3.18,41.0,3.88,13.1,78.6,-6.0,0.020000000000000018,-0.09999999999999964,0.0,38.0,3.9166666666666665,35,stable,"Queen Mary, University of London",2021
148,3.87,15.9,70.8,95.0,3.27,34.0,3.94,14.6,70.8,-10.0,-0.06999999999999984,1.3000000000000007,0.0,29.0,3.9050000000000002,24,rising,Queen's University Belfast,2023
156,3.83,15.4,70.8,92.95,3.27,24.0,3.87,15.9,70.8,3.0,-0.040000000000000036,-0.5,0.0,28.333333333333332,3.8800000000000003,27,stable,Queen's University Belfast,2024
156,3.07,15.4,70.8,92.95,3.27,27.0,3.83,15.4,70.8,-2.0,-0.7600000000000002,0.0,0.0,25.333333333333332,3.59,25,stable,Queen's University Belfast,2025
158,3.09,14.7,70.8,92.95,3.27,25.0,3.07,15.4,70.8,-1.0,0.020000000000000018,-0.7000000000000011,0.0,25.333333333333332,3.3299999999999996,24,stable,Queen's University Belfast,2026
150,3.14,14.4,70.8,92.95,3.27,24.0,3.09,14.7,70.8,-1.0,0.050000000000000266,-0.29999999999999893,0.0,24.0,3.0999999999999996,23,stable,Queen's University Belfast,2027
380,3.97,15.1,74.9,91.0,2.99,31.0,3.97,15.5,74.6,5.0,0.0,-0.40000000000000036,0.30000000000001137,33.5,3.97,36,stable,"Queen's, Belfast",2016
385,3.97,15.1,78.4,92.6,2.99,36.0,3.97,15.1,74.9,-3.0,0.0,0.0,3.5,33.333333333333336,3.97,33,stable,"Queen's, Belfast",2017
389,3.97,15.6,80.5,91.2,2.99,33.0,3.97,15.1,78.4,3.0,0.0,0.5,2.0999999999999943,35.0,3.97,36,stable,"Queen's, Belfast",2018
152,3.97,15.8,80.0,91.2,2.99,36.0,3.97,15.6,80.5,0.0,0.0,0.20000000000000107,-0.5,35.0,3.97,36,stable,"Queen's, Belfast",2019
150,3.97,15.9,82.4,91.8,2.99,36.0,3.97,15.8,80.0,1.0,0.0,0.09999999999999964,2.4000000000000057,36.333333333333336,3.97,37,stable,"Queen's, Belfast",2020
151,3.97,14.6,82.4,91.7,2.99,37.0,3.97,15.9,82.4,-10.0,0.0,-1.3000000000000007,0.0,33.333333333333336,3.97,27,rising,"Queen's, Belfast",2021
110,3.8,24.2,68.7,72.4,2.78,131.0,3.82,31.6,68.7,-1.0,-0.020000000000000018,-7.400000000000002,0.0,130.5,3.8099999999999996,130,stable,Ravensbourne,2021
111,3.54,24.6,70.8,79.0,2.2,129.0,3.8,22.6,70.8,1.0,-0.2599999999999998,2.0,0.0,129.5,3.67,130,stable,Ravensbourne University London,2023
371,3.92,14.2,71.5,92.3,3.03,37.0,3.92,14.7,68.6,-8.0,0.0,-0.5,2.9000000000000057,33.0,3.92,29,rising,Reading,2016
371,3.92,14.7,70.2,92.2,3.03,29.0,3.92,14.2,71.5,-2.0,0.0,0.5,-1.2999999999999972,31.0,3.92,27,stable,Reading,2017
367,3.92,14.4,73.5,91.5,3.03,27.0,3.92,14.7,70.2,0.0,0.0,-0.29999999999999893,3.299999999999997,27.666666666666668,3.92,27,stable,Reading,2018
138,3.98,15.0,75.2,92.1,3.03,27.0,3.92,14.4,73.5,5.0,0.06000000000000005,0.5999999999999996,1.7000000000000028,28.666666666666668,3.94,32,stable,Reading,2019
132,3.85,15.8,75.8,92.9,3.03,32.0,3.98,15.0,75.2,8.0,-0.1299999999999999,0.8000000000000007,0.5999999999999943,33.0,3.9166666666666665,40,falling,Reading,2020
126,3.92,15.8,75.8,91.3,3.03,40.0,3.85,15.8,75.8,-1.0,0.06999999999999984,0.0,0.0,37.0,3.9166666666666665,39,stable,Reading,2021
382,3.86,19.6,80.2,83.4,2.35,54.0,3.86,19.3,81.4,9.0,0.0,0.3000000000000007,-1.2000000000000028,58.5,3.86,63,falling,Robert Gordon,2016
385,3.86,18.4,82.8,83.0,2.35,63.0,3.86,19.6,80.2,1.0,0.0,-1.2000000000000028,2.5999999999999943,60.333333333333336,3.86,64,stable,Robert Gordon,2017
390,3.86,18.1,77.4,85.0,2.35,64.0,3.86,18.4,82.8,11.0,0.0,-0.29999999999999716,-5.3999999999999915,67.33333333333333,3.86,75,falling,Robert Gordon,2018
157,3.86,20.6,77.5,85.9,2.35,75.0,3.86,18.1,77.4,8.0,0.0,2.5,0.09999999999999432,74.0,3.86,83,falling,Robert Gordon,2019
153,3.86,20.4,81.1,86.9,2.35,83.0,3.86,20.6,77.5,2.0,0.0,-0.20000000000000284,3.5999999999999943,81.0,3.86,85,stable,Robert Gordon,2020
152,3.86,18.7,81.1,84.5,2.35,85.0,3.86,20.4,81.1,-13.0,0.0,-1.6999999999999993,0.0,80.0,3.86,72,rising,Robert Gordon,2021
153,3.2,20.8,70.8,86.8,2.54,65.0,3.2,18.7,70.8,38.0,0.0,2.1000000000000014,0.0,84.0,3.2,103,collapsing,Robert Gordon University,2023
152,3.2,19.2,70.8,85.6,2.54,103.0,3.2,20.8,70.8,-11.0,0.0,-1.6000000000000014,0.0,86.66666666666667,3.2,92,rising,Robert Gordon University,2024
152,3.2,19.2,70.8,85.6,2.54,92.0,3.2,19.2,70.8,-1.0,0.0,0.0,0.0,95.33333333333333,3.2,91,stable,Robert Gordon University,2025
156,3.18,19.3,70.8,85.6,2.54,91.0,3.2,19.2,70.8,-4.0,-0.020000000000000018,0.10000000000000142,0.0,90.0,3.1933333333333334,87,stable,Robert Gordon University,2026
150,3.2,19.0,70.8,85.6,2.54,87.0,3.18,19.3,70.8,-12.0,0.020000000000000018,-0.3000000000000007,0.0,84.33333333333333,3.1933333333333334,75,rising,Robert Gordon University,2027
284,3.98,16.8,56.3,81.7,2.83,93.0,3.98,20.2,52.3,-27.0,0.0,-3.3999999999999986,4.0,79.5,3.98,66,rising_fast,Roehampton,2016
275,3.98,14.9,60.0,78.7,2.83,66.0,3.98,16.8,56.3,3.0,0.0,-1.9000000000000004,3.700000000000003,76.0,3.98,69,stable,Roehampton,2017
280,4.0,14.3,64.1,82.2,2.83,69.0,3.98,14.9,60.0,0.0,0.020000000000000018,-0.5999999999999996,4.099999999999994,68.0,3.9866666666666664,69,stable,Roehampton,2018
109,3.95,14.7,69.4,81.2,2.83,69.0,4.0,14.3,64.1,2.0,-0.04999999999999982,0.3999999999999986,5.300000000000011,69.66666666666667,3.9766666666666666,71,stable,Roehampton,2019
111,3.98,14.2,71.5,74.4,2.83,71.0,3.95,14.7,69.4,10.0,0.029999999999999805,-0.5,2.0999999999999943,73.66666666666667,3.9766666666666666,81,falling,Roehampton,2020
103,3.98,14.8,71.5,75.2,2.83,81.0,3.98,14.2,71.5,0.0,0.0,0.6000000000000014,0.0,77.66666666666667,3.97,81,stable,Roehampton,2021
306,3.81,20.9,71.6,96.3,1.4,83.0,3.91,20.7,57.4,2.0,-0.10000000000000009,0.1999999999999993,14.199999999999996,84.0,3.8600000000000003,85,stable,Royal Agricultural University,2016
301,3.9,20.8,69.7,93.7,1.4,85.0,3.81,20.9,71.6,18.0,0.08999999999999986,-0.09999999999999787,-1.8999999999999915,90.33333333333333,3.8733333333333335,103,falling,Royal Agricultural University,2017
289,3.95,21.8,73.7,94.5,1.4,103.0,3.9,20.8,69.7,4.0,0.050000000000000266,1.0,4.0,98.33333333333333,3.8866666666666667,107,stable,Royal Agricultural University,2018
122,3.98,21.6,63.8,95.1,1.4,107.0,3.95,21.8,73.7,10.0,0.029999999999999805,-0.1999999999999993,-9.900000000000006,109.0,3.9433333333333334,117,falling,Royal Agricultural University,2019
118,3.9,20.9,63.3,91.2,1.4,117.0,3.98,21.6,63.8,6.0,-0.08000000000000007,-0.7000000000000028,-0.5,115.66666666666667,3.9433333333333334,123,stable,Royal Agricultural University,2020
121,3.9,19.8,63.3,94.4,1.4,123.0,3.9,20.9,63.3,-9.0,0.0,-1.0999999999999979,0.0,118.0,3.9266666666666663,114,rising,Royal Agricultural University,2021
113,3.98,21.7,63.8,89.5,1.4,114.0,3.9,19.8,63.3,1.0,0.08000000000000007,1.8999999999999986,0.5,117.33333333333333,3.9266666666666663,115,stable,Royal Agricultural University,2022
117,3.76,21.5,63.8,92.3,2.33,115.0,3.98,21.7,63.8,-20.0,-0.2200000000000002,-0.1999999999999993,0.0,108.0,3.8800000000000003,95,rising_fast,Royal Agricultural University,2023
125,3.95,21.3,63.8,93.7,2.33,95.0,3.76,21.5,63.8,-22.0,0.1900000000000004,-0.1999999999999993,0.0,94.33333333333333,3.8966666666666665,73,rising_fast,Royal Agricultural University,2024
125,2.79,21.3,63.8,93.7,2.33,73.0,3.95,21.3,63.8,46.0,-1.1600000000000001,0.0,0.0,95.66666666666667,3.5,119,collapsing,Royal Agricultural University,2025
122,2.7,24.3,63.8,93.7,2.33,119.0,2.79,21.3,63.8,6.0,-0.08999999999999986,3.0,0.0,105.66666666666667,3.146666666666667,125,stable,Royal Agricultural University,2026
109,2.9,19.6,63.8,93.7,2.33,125.0,2.7,24.3,63.8,-16.0,0.19999999999999973,-4.699999999999999,0.0,117.66666666666667,2.796666666666667,109,rising,Royal Agricultural University,2027
398,3.14,15.3,62.2,92.3,3.09,33.0,3.14,15.4,63.6,1.0,0.0,-0.09999999999999964,-1.3999999999999986,33.5,3.14,34,stable,"Royal Holloway, University of London",2016
402,3.14,15.3,62.4,93.7,3.09,34.0,3.14,15.3,62.2,3.0,0.0,0.0,0.19999999999999574,34.666666666666664,3.14,37,stable,"Royal Holloway, University of London",2017
389,3.14,14.8,69.1,91.0,3.09,37.0,3.14,15.3,62.4,-2.0,0.0,-0.5,6.699999999999996,35.333333333333336,3.14,35,stable,"Royal Holloway, University of London",2018
143,3.14,15.2,71.8,93.0,3.09,35.0,3.14,14.8,69.1,-7.0,0.0,0.3999999999999986,2.700000000000003,33.333333333333336,3.14,28,stable,"Royal Holloway, University of London",2019
141,3.14,14.7,73.5,92.0,3.09,28.0,3.14,15.2,71.8,-5.0,0.0,-0.5,1.7000000000000028,28.666666666666668,3.14,23,stable,"Royal Holloway, University of London",2020
135,3.14,14.7,73.5,91.1,3.09,23.0,3.14,14.7,73.5,1.0,0.0,0.0,0.0,25.0,3.14,24,stable,"Royal Holloway, University of London",2021
131,3.14,15.1,69.1,91.2,3.09,24.0,3.14,14.7,73.5,8.0,0.0,0.40000000000000036,-4.400000000000006,26.333333333333332,3.14,32,falling,"Royal Holloway, University of London",2022
128,3.86,16.2,69.1,95.6,3.3,32.0,3.14,15.1,69.1,1.0,0.7199999999999998,1.0999999999999996,0.0,29.666666666666668,3.3800000000000003,33,stable,"Royal Holloway, University of London",2023
139,3.89,15.9,69.1,92.3,3.3,33.0,3.86,16.2,69.1,4.0,0.03000000000000025,-0.29999999999999893,0.0,34.0,3.6300000000000003,37,stable,"Royal Holloway, University of London",2024
139,3.02,15.9,69.1,92.3,3.3,37.0,3.89,15.9,69.1,1.0,-0.8700000000000001,0.0,0.0,36.0,3.59,38,stable,"Royal Holloway, University of London",2025
136,3.09,15.6,69.1,92.3,3.3,38.0,3.02,15.9,69.1,-3.0,0.06999999999999984,-0.3000000000000007,0.0,36.666666666666664,3.3333333333333335,35,stable,"Royal Holloway, University of London",2026
119,3.14,15.7,69.1,92.3,3.3,35.0,3.09,15.6,69.1,7.0,0.050000000000000266,0.09999999999999964,0.0,38.333333333333336,3.0833333333333335,42,stable,"Royal Holloway, University of London",2027
407,3.97,10.9,62.6,80.7,2.82,35.0,4.0,11.6,66.4,8.0,-0.029999999999999805,-0.6999999999999993,-3.8000000000000043,39.0,3.9850000000000003,43,falling,SOAS University of London,2016
397,3.98,11.1,68.1,84.2,2.82,43.0,3.97,10.9,62.6,0.0,0.009999999999999787,0.1999999999999993,5.499999999999993,40.333333333333336,3.983333333333333,43,stable,SOAS University of London,2017
401,3.92,11.6,70.6,85.6,2.82,43.0,3.98,11.1,68.1,-5.0,-0.06000000000000005,0.5,2.5,41.333333333333336,3.956666666666667,38,stable,SOAS University of London,2018
148,3.92,12.3,69.3,82.5,2.82,38.0,3.92,11.6,70.6,8.0,0.0,0.7000000000000011,-1.2999999999999972,42.333333333333336,3.94,46,falling,SOAS University of London,2019
154,3.95,11.3,69.8,81.4,2.82,46.0,3.92,12.3,69.3,-2.0,0.03000000000000025,-1.0,0.5,42.666666666666664,3.9299999999999997,44,stable,SOAS University of London,2020
157,3.93,11.6,69.8,82.0,2.82,44.0,3.95,11.3,69.8,-7.0,-0.020000000000000018,0.29999999999999893,0.0,42.333333333333336,3.9333333333333336,37,stable,SOAS University of London,2021
147,3.92,12.8,69.3,83.5,2.82,37.0,3.93,11.6,69.8,11.0,-0.010000000000000231,1.200000000000001,-0.5,43.0,3.9333333333333336,48,falling,SOAS University of London,2022
140,3.83,14.6,69.3,87.6,3.24,48.0,3.92,12.8,69.3,-2.0,-0.08999999999999986,1.799999999999999,0.0,43.666666666666664,3.893333333333333,46,stable,SOAS University of London,2023
140,3.71,15.0,69.3,83.5,3.24,46.0,3.83,14.6,69.3,12.0,-0.1200000000000001,0.40000000000000036,0.0,50.666666666666664,3.8200000000000003,58,falling,SOAS University of London,2024
140,2.87,15.0,69.3,83.5,3.24,58.0,3.71,15.0,69.3,13.0,-0.8399999999999999,0.0,0.0,58.333333333333336,3.47,71,falling,SOAS University of London,2025
133,2.9,14.3,69.3,83.5,3.24,71.0,2.87,15.0,69.3,-9.0,0.029999999999999805,-0.6999999999999993,0.0,63.666666666666664,3.16,62,rising,SOAS University of London,2026
120,2.96,15.9,69.3,83.5,3.24,62.0,2.9,14.3,69.3,32.0,0.06000000000000005,1.5999999999999996,0.0,75.66666666666667,2.91,94,collapsing,SOAS University of London,2027
328,3.93,17.0,56.0,79.5,2.54,84.0,3.91,17.0,59.1,12.0,0.020000000000000018,0.0,-3.1000000000000014,90.0,3.92,96,falling,Salford,2016
316,3.92,16.7,59.2,79.9,2.54,96.0,3.93,17.0,56.0,-1.0,-0.010000000000000231,-0.3000000000000007,3.200000000000003,91.66666666666667,3.92,95,stable,Salford,2017
320,3.92,16.6,61.2,81.5,2.54,95.0,3.92,16.7,59.2,3.0,0.0,-0.09999999999999787,2.0,96.33333333333333,3.9233333333333333,98,stable,Salford,2018
128,3.92,15.0,70.5,81.5,2.54,98.0,3.92,16.6,61.2,-19.0,0.0,-1.6000000000000014,9.299999999999997,90.66666666666667,3.92,79,rising,Salford,2019
130,3.92,15.2,73.1,78.4,2.54,79.0,3.92,15.0,70.5,1.0,0.0,0.1999999999999993,2.5999999999999943,85.66666666666667,3.92,80,stable,Salford,2020
127,3.92,16.5,73.1,81.9,2.54,80.0,3.92,15.2,73.1,12.0,0.0,1.3000000000000007,0.0,83.66666666666667,3.92,92,falling,Salford,2021
427,3.86,15.0,76.9,94.4,3.17,26.0,3.86,14.9,71.4,1.0,0.0,0.09999999999999964,5.5,26.5,3.86,27,stable,Sheffield,2016
415,3.86,14.6,75.5,94.4,3.17,27.0,3.86,15.0,76.9,0.0,0.0,-0.40000000000000036,-1.4000000000000057,26.666666666666668,3.86,27,stable,Sheffield,2017
407,3.86,14.6,81.2,94.4,3.17,27.0,3.86,14.6,75.5,5.0,0.0,0.0,5.700000000000003,28.666666666666668,3.86,32,stable,Sheffield,2018
